#Firmware: MS2/Extra release 3.3.1  20131206 18:45GMT(c)KC/JSM/JB   MS2
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
1.0,1.0,0.0,1.0,0.7854,2925.4268
1.0,1.0,0.0,1.0,0.78804,2926.2148
1.0,1.0,0.0,1.0,0.78936,2927.0042
1.0,1.0,0.0,1.0,0.78804,2927.7922
1.0,1.0,0.0,1.0,0.79134,2928.5835
1.0,1.0,0.0,1.0,0.792,2929.3755
1.0,1.0,0.0,1.0,0.79134,2930.1667
1.0,1.0,0.0,1.0,0.79266,2930.9595
1.0,1.0,0.0,1.0,0.79332,2931.7527
1.0,1.0,0.0,1.0,0.79266,2932.5454
1.0,1.0,0.0,1.0,0.79332,2933.3386
1.0,1.0,0.0,1.0,0.79068,2934.1294
1.0,1.0,0.0,1.0,0.7887,2934.9182
1.0,1.0,0.0,1.0,0.78804,2935.7063
1.0,1.0,0.0,1.0,0.78804,2936.4944
1.0,1.0,0.0,1.0,0.78606,2937.2805
1.0,1.0,0.0,1.0,0.78606,2938.0667
1.0,1.0,0.0,1.0,0.78408,2938.8508
1.0,1.0,0.0,1.0,0.78408,2939.635
1.0,1.0,0.0,1.0,0.78408,2940.4192
1.0,1.0,0.0,1.0,0.7854,2941.2046
1.0,1.0,0.0,1.0,0.78474,2941.9893
1.0,1.0,0.0,1.0,0.78474,2942.774
1.0,1.0,0.0,1.0,0.78408,2943.558
1.0,1.0,0.0,1.0,0.7854,2944.3435
1.0,1.0,0.0,1.0,0.78474,2945.1282
1.0,1.0,0.0,1.0,0.7953,2945.9236
1.0,1.0,0.0,1.0,0.7722,2946.6958
1.0,1.0,0.0,1.0,0.78606,2947.482
1.0,1.0,0.0,1.0,0.78804,2948.27
1.0,1.0,0.0,1.0,0.78738,2949.0574
1.0,1.0,0.0,1.0,0.7887,2949.8462
1.0,1.0,0.0,1.0,0.78936,2950.6355
1.0,1.0,0.0,1.0,0.79068,2951.4263
1.0,1.0,0.0,1.0,0.792,2952.2183
1.0,1.0,0.0,1.0,0.79332,2953.0115
1.0,1.0,0.0,1.0,0.79332,2953.8047
1.0,1.0,0.0,1.0,0.792,2954.5967
1.0,1.0,0.0,1.0,0.79332,2955.39
1.0,1.0,0.0,1.0,0.792,2956.182
1.0,1.0,0.0,1.0,0.79134,2956.9731
1.0,1.0,0.0,1.0,0.79332,2957.7664
1.0,1.0,0.0,1.0,0.79398,2958.5603
1.0,1.0,0.0,1.0,2.34564,2960.906
1.0,1.0,0.0,1.0,0.81048,2961.7166
1.0,1.0,0.0,1.0,0.78342,2962.5
1.0,1.0,0.0,1.0,0.78474,2963.2847
1.0,1.0,0.0,1.0,0.78672,2964.0713
1.0,1.0,0.0,1.0,0.78804,2964.8594
1.0,1.0,0.0,1.0,0.78738,2965.6467
1.0,1.0,0.0,1.0,0.78804,2966.4348
1.0,1.0,0.0,1.0,0.78804,2967.223
1.0,1.0,0.0,1.0,0.7887,2968.0117
1.0,1.0,0.0,1.0,0.7887,2968.8005
1.0,1.0,0.0,1.0,0.79728,2969.598
1.0,1.0,0.0,1.0,0.77946,2970.3774
1.0,1.0,0.0,1.0,0.78936,2971.1667
1.0,1.0,0.0,1.0,0.7887,2971.9556
1.0,1.0,0.0,1.0,0.78936,2972.7449
1.0,1.0,0.0,1.0,0.79332,2973.538
1.0,1.0,0.0,1.0,0.79332,2974.3313
1.0,1.0,0.0,1.0,0.79332,2975.1245
1.0,1.0,0.0,1.0,0.79596,2975.9204
1.0,1.0,0.0,1.0,0.79662,2976.717
1.0,1.0,0.0,1.0,0.79662,2977.5137
1.0,1.0,0.0,1.0,0.79728,2978.311
1.0,1.0,0.0,1.0,0.79794,2979.109
1.0,1.0,0.0,1.0,0.79662,2979.9055
1.0,1.0,0.0,1.0,0.79662,2980.7021
1.0,1.0,0.0,1.0,0.79398,2981.496
1.0,1.0,0.0,1.0,0.79068,2982.2869
1.0,1.0,0.0,1.0,0.78936,2983.0762
1.0,1.0,0.0,1.0,0.79002,2983.8662
1.0,1.0,0.0,1.0,0.7887,2984.655
1.0,1.0,0.0,1.0,0.78672,2985.4417
1.0,1.0,0.0,1.0,0.78738,2986.229
1.0,1.0,0.0,1.0,0.78606,2987.0151
1.0,1.0,0.0,1.0,0.7854,2987.8005
1.0,1.0,0.0,1.0,0.78804,2988.5886
1.0,1.0,0.0,1.0,0.78672,2989.3752
1.0,1.0,0.0,1.0,0.78804,2990.1633
1.0,1.0,0.0,1.0,0.78672,2990.95
1.0,1.0,0.0,1.0,0.78738,2991.7373
1.0,1.0,0.0,1.0,0.78738,2992.5247
1.0,1.0,0.0,1.0,0.7986,2993.3232
1.0,1.0,0.0,1.0,0.77418,2994.0974
1.0,1.0,0.0,1.0,0.7887,2994.8862
1.0,1.0,0.0,1.0,0.79002,2995.6763
1.0,1.0,0.0,1.0,0.78936,2996.4656
1.0,1.0,0.0,1.0,0.79134,2997.2568
1.0,1.0,0.0,1.0,0.79134,2998.048
1.0,1.0,0.0,1.0,0.79332,2998.8413
1.0,1.0,0.0,1.0,0.79464,2999.636
1.0,1.0,0.0,1.0,0.79398,3000.43
1.0,1.0,0.0,1.0,0.7953,3001.2253
1.0,1.0,0.0,1.0,0.79398,3002.0193
1.0,1.0,0.0,1.0,0.79398,3002.8132
1.0,1.0,0.0,1.0,0.792,3003.6052
1.0,1.0,0.0,1.0,0.79068,3004.396
1.0,1.0,0.0,1.0,0.79068,3005.1868
1.0,1.0,0.0,1.0,0.79068,3005.9775
1.0,0.0,0.0,1.0,2.33508,3008.3125
1.0,0.0,0.0,1.0,0.80784,3009.1204
1.0,0.0,0.0,1.0,0.78012,3009.9004
1.0,0.0,0.0,1.0,0.78276,3010.683
1.0,0.0,0.0,1.0,0.78408,3011.4673
1.0,0.0,0.0,1.0,0.78606,3012.2534
1.0,0.0,0.0,1.0,0.78672,3013.04
1.0,0.0,0.0,1.0,0.7854,3013.8254
1.0,0.0,0.0,1.0,0.78738,3014.6128
1.0,0.0,0.0,1.0,0.78738,3015.4001
1.0,0.0,0.0,1.0,0.78738,3016.1875
0.0,1.0,1.0,1.0,0.55242,3016.74
1.0,1.0,0.0,1.0,0.24354,3016.9836
1.0,1.0,0.0,1.0,0.77814,3017.7617
1.0,1.0,0.0,1.0,0.78738,3018.549
1.0,1.0,0.0,1.0,0.78738,3019.3364
1.0,1.0,0.0,1.0,0.78672,3020.123
1.0,1.0,0.0,1.0,0.79134,3020.9143
1.0,1.0,0.0,1.0,0.79068,3021.705
1.0,1.0,0.0,1.0,0.79002,3022.495
1.0,1.0,0.0,1.0,0.79266,3023.2878
1.0,1.0,0.0,1.0,0.79266,3024.0806
1.0,1.0,0.0,1.0,0.79332,3024.8738
1.0,1.0,0.0,1.0,0.79332,3025.667
1.0,1.0,0.0,1.0,0.79332,3026.4602
1.0,1.0,0.0,1.0,0.79266,3027.253
1.0,1.0,0.0,1.0,0.79134,3028.0442
1.0,1.0,0.0,1.0,0.7887,3028.833
1.0,1.0,0.0,1.0,0.78738,3029.6204
1.0,1.0,0.0,1.0,0.78606,3030.4065
1.0,1.0,0.0,1.0,0.7854,3031.192
1.0,1.0,0.0,1.0,0.7854,3031.9773
1.0,1.0,0.0,1.0,0.78408,3032.7615
1.0,1.0,0.0,1.0,0.78342,3033.545
1.0,1.0,0.0,1.0,0.78408,3034.329
1.0,1.0,0.0,1.0,0.78342,3035.1125
1.0,1.0,0.0,1.0,0.78474,3035.8972
1.0,1.0,0.0,1.0,0.7854,3036.6826
1.0,1.0,0.0,1.0,0.78474,3037.4673
1.0,1.0,0.0,1.0,0.78474,3038.252
1.0,1.0,0.0,1.0,0.7854,3039.0374
1.0,1.0,0.0,1.0,0.78408,3039.8215
1.0,1.0,0.0,1.0,0.79662,3040.6182
1.0,1.0,0.0,1.0,0.77154,3041.3896
1.0,1.0,0.0,1.0,0.78606,3042.1758
1.0,1.0,0.0,1.0,0.78738,3042.9631
1.0,1.0,0.0,1.0,0.78672,3043.7498
1.0,1.0,0.0,1.0,0.7887,3044.5386
1.0,1.0,0.0,1.0,0.7887,3045.3274
1.0,1.0,0.0,1.0,0.78936,3046.1167
1.0,1.0,0.0,1.0,0.79134,3046.908
1.0,1.0,0.0,1.0,0.792,3047.7
1.0,1.0,0.0,1.0,0.792,3048.492
1.0,1.0,0.0,1.0,0.792,3049.284
1.0,1.0,0.0,1.0,0.79332,3050.0771
1.0,1.0,0.0,1.0,0.79266,3050.8699
1.0,1.0,0.0,1.0,0.79332,3051.663
1.0,1.0,0.0,1.0,0.79596,3052.459
1.0,1.0,0.0,1.0,0.79794,3053.2568
1.0,1.0,0.0,1.0,2.36148,3055.6184
1.0,1.0,0.0,1.0,0.81576,3056.434
1.0,1.0,0.0,1.0,0.78738,3057.2214
1.0,1.0,0.0,1.0,0.79002,3058.0115
1.0,1.0,0.0,1.0,0.79068,3058.8022
1.0,1.0,0.0,1.0,0.792,3059.5942
1.0,1.0,0.0,1.0,0.79266,3060.387
1.0,1.0,0.0,1.0,0.79134,3061.1782
1.0,1.0,0.0,1.0,0.792,3061.9702
1.0,1.0,0.0,1.0,0.79266,3062.763
1.0,1.0,0.0,1.0,0.792,3063.555
1.0,1.0,0.0,1.0,0.80124,3064.3562
1.0,1.0,0.0,1.0,0.78342,3065.1396
1.0,1.0,0.0,1.0,0.792,3065.9316
1.0,1.0,0.0,1.0,0.79266,3066.7244
1.0,1.0,0.0,1.0,0.79266,3067.517
1.0,1.0,0.0,1.0,0.79662,3068.3137
1.0,1.0,0.0,1.0,0.79728,3069.111
1.0,1.0,0.0,1.0,0.79596,3069.907
1.0,1.0,0.0,1.0,0.79992,3070.7068
1.0,1.0,0.0,1.0,0.79992,3071.5066
1.0,1.0,0.0,1.0,0.79992,3072.3064
1.0,1.0,0.0,1.0,0.8019,3073.1084
1.0,1.0,0.0,1.0,0.8019,3073.9104
1.0,1.0,0.0,1.0,0.80256,3074.713
1.0,1.0,0.0,1.0,0.80454,3075.5173
1.0,1.0,0.0,1.0,0.80454,3076.3218
1.0,1.0,0.0,1.0,0.80388,3077.1257
1.0,1.0,0.0,1.0,0.80388,3077.9297
1.0,1.0,0.0,1.0,0.80454,3078.7341
1.0,1.0,0.0,1.0,0.80454,3079.5386
MARK 004
1.0,1.0,0.0,1.0,349.1024,3428.6409
1.0,1.0,0.0,1.0,0.79992,3429.4407
1.0,1.0,0.0,1.0,0.79992,3430.2405
1.0,1.0,0.0,1.0,0.79926,3431.0398
1.0,1.0,0.0,1.0,0.79728,3431.8372
1.0,1.0,0.0,1.0,0.7953,3432.6326
1.0,1.0,0.0,1.0,0.79266,3433.4253
1.0,1.0,0.0,1.0,0.79266,3434.218
1.0,1.0,0.0,1.0,0.79266,3435.0107
1.0,1.0,0.0,1.0,0.79002,3435.8008
1.0,1.0,0.0,1.0,0.79002,3436.5908
1.0,1.0,0.0,1.0,0.78936,3437.3801
1.0,1.0,0.0,1.0,0.78936,3438.1694
1.0,1.0,0.0,1.0,0.79068,3438.9602
1.0,1.0,0.0,1.0,0.79068,3439.751
1.0,1.0,0.0,1.0,0.79002,3440.541
1.0,1.0,0.0,1.0,0.79002,3441.331
1.0,1.0,0.0,1.0,0.79068,3442.1218
1.0,1.0,0.0,1.0,0.78936,3442.9111
1.0,1.0,0.0,1.0,0.80124,3443.7124
1.0,1.0,0.0,1.0,0.77682,3444.4893
1.0,1.0,0.0,1.0,0.79068,3445.28
1.0,1.0,0.0,1.0,0.792,3446.072
1.0,1.0,0.0,1.0,0.79134,3446.8633
1.0,1.0,0.0,1.0,0.79398,3447.6572
1.0,1.0,0.0,1.0,0.79398,3448.4512
1.0,1.0,0.0,1.0,0.79464,3449.2458
1.0,1.0,0.0,1.0,0.79728,3450.0432
1.0,1.0,0.0,1.0,0.79662,3450.8398
1.0,1.0,0.0,1.0,0.79794,3451.6377
1.0,1.0,0.0,1.0,0.79728,3452.435
1.0,1.0,0.0,1.0,0.79662,3453.2317
1.0,1.0,0.0,1.0,0.79464,3454.0264
1.0,1.0,0.0,1.0,0.79398,3454.8203
1.0,1.0,0.0,1.0,0.79398,3455.6143
1.0,1.0,0.0,1.0,0.79464,3456.409
1.0,0.0,0.0,1.0,2.34366,3458.7527
1.0,0.0,0.0,1.0,0.81114,3459.5637
1.0,0.0,0.0,1.0,0.7821,3460.3457
1.0,0.0,0.0,1.0,0.78606,3461.1318
1.0,0.0,0.0,1.0,0.78606,3461.918
1.0,0.0,0.0,1.0,0.78804,3462.706
1.0,0.0,0.0,1.0,0.79002,3463.496
1.0,0.0,0.0,1.0,0.78804,3464.2842
1.0,0.0,0.0,1.0,0.7887,3465.073
1.0,0.0,0.0,1.0,0.79002,3465.863
1.0,0.0,0.0,1.0,0.78804,3466.6511
0.0,1.0,1.0,1.0,0.56694,3467.218
1.0,1.0,0.0,1.0,0.23232,3467.4504
1.0,1.0,0.0,1.0,0.77946,3468.23
1.0,1.0,0.0,1.0,0.7887,3469.0188
1.0,1.0,0.0,1.0,0.79002,3469.8088
1.0,1.0,0.0,1.0,0.7887,3470.5977
1.0,1.0,0.0,1.0,0.79266,3471.3904
1.0,1.0,0.0,1.0,0.79332,3472.1836
1.0,1.0,0.0,1.0,0.79134,3472.9749
1.0,1.0,0.0,1.0,0.7953,3473.7703
1.0,1.0,0.0,1.0,0.7953,3474.5657
1.0,1.0,0.0,1.0,0.79596,3475.3616
1.0,1.0,0.0,1.0,0.79662,3476.1582
1.0,1.0,0.0,1.0,0.79794,3476.956
1.0,1.0,0.0,1.0,0.79794,3477.754
1.0,1.0,0.0,1.0,0.79926,3478.5532
1.0,1.0,0.0,1.0,0.7986,3479.3518
1.0,1.0,0.0,1.0,0.79662,3480.1484
1.0,1.0,0.0,1.0,0.79662,3480.945
1.0,1.0,0.0,1.0,0.79596,3481.741
1.0,1.0,0.0,1.0,0.7953,3482.5364
1.0,1.0,0.0,1.0,0.79464,3483.331
1.0,1.0,0.0,1.0,0.79266,3484.1238
1.0,1.0,0.0,1.0,0.792,3484.9158
1.0,1.0,0.0,1.0,0.792,3485.7078
1.0,1.0,0.0,1.0,0.79266,3486.5005
1.0,1.0,0.0,1.0,0.79266,3487.2932
1.0,1.0,0.0,1.0,0.79134,3488.0845
1.0,1.0,0.0,1.0,0.79134,3488.8757
1.0,1.0,0.0,1.0,0.79266,3489.6685
1.0,1.0,0.0,1.0,0.792,3490.4604
1.0,1.0,0.0,1.0,0.80256,3491.263
1.0,1.0,0.0,1.0,0.77946,3492.0425
1.0,1.0,0.0,1.0,0.79266,3492.8352
1.0,1.0,0.0,1.0,0.7953,3493.6306
1.0,1.0,0.0,1.0,0.79464,3494.4253
1.0,1.0,0.0,1.0,0.7953,3495.2207
1.0,1.0,0.0,1.0,0.79728,3496.018
1.0,1.0,0.0,1.0,0.7986,3496.8167
1.0,1.0,0.0,1.0,0.79926,3497.616
1.0,1.0,0.0,1.0,0.80058,3498.4165
1.0,1.0,0.0,1.0,0.80058,3499.217
1.0,1.0,0.0,1.0,0.80058,3500.0176
1.0,1.0,0.0,1.0,0.80124,3500.8188
1.0,1.0,0.0,1.0,0.79926,3501.6182
1.0,1.0,0.0,1.0,0.7986,3502.4167
1.0,1.0,0.0,1.0,0.80058,3503.2173
1.0,1.0,0.0,1.0,0.79992,3504.017
1.0,1.0,0.0,1.0,2.3628,3506.38
1.0,1.0,0.0,1.0,0.81576,3507.1956
1.0,1.0,0.0,1.0,0.7887,3507.9844
1.0,1.0,0.0,1.0,0.78936,3508.7737
1.0,1.0,0.0,1.0,0.792,3509.5657
1.0,1.0,0.0,1.0,0.79398,3510.3596
1.0,1.0,0.0,1.0,0.79398,3511.1536
1.0,1.0,0.0,1.0,0.79398,3511.9475
1.0,1.0,0.0,1.0,0.79398,3512.7415
1.0,1.0,0.0,1.0,0.7953,3513.5369
1.0,1.0,0.0,1.0,0.7953,3514.3323
1.0,1.0,0.0,1.0,0.80388,3515.1362
1.0,1.0,0.0,1.0,0.78672,3515.9229
1.0,1.0,0.0,1.0,0.7953,3516.7183
1.0,1.0,0.0,1.0,0.7953,3517.5137
1.0,1.0,0.0,1.0,0.79662,3518.3103
1.0,1.0,0.0,1.0,0.7986,3519.109
1.0,1.0,0.0,1.0,0.79992,3519.9087
1.0,1.0,0.0,1.0,0.79926,3520.708
1.0,1.0,0.0,1.0,0.8019,3521.51
1.0,1.0,0.0,1.0,0.80256,3522.3125
1.0,1.0,0.0,1.0,0.80256,3523.115
1.0,1.0,0.0,1.0,0.80256,3523.9175
1.0,1.0,0.0,1.0,0.80454,3524.722
1.0,1.0,0.0,1.0,0.80388,3525.526
1.0,1.0,0.0,1.0,0.80454,3526.3303
1.0,1.0,0.0,1.0,0.80454,3527.1348
1.0,1.0,0.0,1.0,0.80256,3527.9373
1.0,1.0,0.0,1.0,0.80124,3528.7385
1.0,1.0,0.0,1.0,0.8019,3529.5405
1.0,1.0,0.0,1.0,0.80124,3530.3418
1.0,1.0,0.0,1.0,0.79992,3531.1416
1.0,1.0,0.0,1.0,0.7986,3531.9402
1.0,1.0,0.0,1.0,0.79794,3532.738
1.0,1.0,0.0,1.0,0.79794,3533.536
1.0,1.0,0.0,1.0,0.79926,3534.3352
1.0,1.0,0.0,1.0,0.79794,3535.133
1.0,1.0,0.0,1.0,0.79926,3535.9324
1.0,1.0,0.0,1.0,0.79728,3536.7297
1.0,1.0,0.0,1.0,0.79794,3537.5276
1.0,1.0,0.0,1.0,0.79794,3538.3254
1.0,1.0,0.0,1.0,0.8085,3539.134
1.0,1.0,0.0,1.0,0.78474,3539.9187
1.0,1.0,0.0,1.0,0.7986,3540.7173
1.0,1.0,0.0,1.0,0.80058,3541.5178
1.0,1.0,0.0,1.0,0.80058,3542.3184
1.0,1.0,0.0,1.0,0.8019,3543.1204
1.0,1.0,0.0,1.0,0.80322,3543.9236
1.0,1.0,0.0,1.0,0.80454,3544.728
1.0,1.0,0.0,1.0,0.8052,3545.5332
1.0,1.0,0.0,1.0,0.80586,3546.339
1.0,1.0,0.0,1.0,0.80718,3547.1462
1.0,1.0,0.0,1.0,0.80586,3547.9521
1.0,1.0,0.0,1.0,0.80652,3548.7588
1.0,1.0,0.0,1.0,0.8052,3549.564
1.0,1.0,0.0,1.0,0.80388,3550.368
1.0,1.0,0.0,1.0,0.80586,3551.1738
1.0,1.0,0.0,1.0,0.80586,3551.9797
1.0,0.0,0.0,1.0,2.37864,3554.3584
1.0,0.0,0.0,1.0,0.82104,3555.1794
1.0,0.0,0.0,1.0,0.79332,3555.9727
1.0,0.0,0.0,1.0,0.7953,3556.768
1.0,0.0,0.0,1.0,0.79728,3557.5654
1.0,0.0,0.0,1.0,0.79926,3558.3647
1.0,0.0,0.0,1.0,0.79926,3559.164
1.0,0.0,0.0,1.0,0.7986,3559.9626
1.0,0.0,0.0,1.0,0.79992,3560.7625
1.0,0.0,0.0,1.0,0.79992,3561.5623
1.0,0.0,0.0,1.0,0.79992,3562.362
0.0,1.0,1.0,1.0,0.5511,3562.913
1.0,1.0,0.0,1.0,0.25872,3563.1719
1.0,1.0,0.0,1.0,0.79002,3563.962
1.0,1.0,0.0,1.0,0.80124,3564.7632
1.0,1.0,0.0,1.0,0.79992,3565.563
1.0,1.0,0.0,1.0,0.80124,3566.3643
1.0,1.0,0.0,1.0,0.80388,3567.1682
1.0,1.0,0.0,1.0,0.80454,3567.9727
1.0,1.0,0.0,1.0,0.80388,3568.7766
1.0,1.0,0.0,1.0,0.80586,3569.5825
1.0,1.0,0.0,1.0,0.80652,3570.3892
1.0,1.0,0.0,1.0,0.80718,3571.1963
1.0,1.0,0.0,1.0,0.80718,3572.0034
1.0,1.0,0.0,1.0,0.80784,3572.8113
1.0,1.0,0.0,1.0,0.80784,3573.6191
1.0,1.0,0.0,1.0,0.80784,3574.427
1.0,1.0,0.0,1.0,0.80586,3575.233
1.0,1.0,0.0,1.0,0.80454,3576.0374
1.0,1.0,0.0,1.0,0.80322,3576.8406
1.0,1.0,0.0,1.0,0.80322,3577.6438
1.0,1.0,0.0,1.0,0.80256,3578.4463
1.0,1.0,0.0,1.0,0.80058,3579.2468
1.0,1.0,0.0,1.0,0.80058,3580.0474
1.0,1.0,0.0,1.0,0.79992,3580.8472
1.0,1.0,0.0,1.0,0.7986,3581.6458
1.0,1.0,0.0,1.0,0.8019,3582.4478
1.0,1.0,0.0,1.0,0.79992,3583.2476
1.0,1.0,0.0,1.0,0.80058,3584.048
1.0,1.0,0.0,1.0,0.80058,3584.8486
1.0,1.0,0.0,1.0,0.80058,3585.6492
1.0,1.0,0.0,1.0,0.79992,3586.449
1.0,1.0,0.0,1.0,0.81246,3587.2615
1.0,1.0,0.0,1.0,0.78606,3588.0476
1.0,1.0,0.0,1.0,0.8019,3588.8496
1.0,1.0,0.0,1.0,0.80322,3589.6528
1.0,1.0,0.0,1.0,0.8019,3590.4548
1.0,1.0,0.0,1.0,0.80454,3591.2593
1.0,1.0,0.0,1.0,0.8052,3592.0645
1.0,1.0,0.0,1.0,0.80586,3592.8704
1.0,1.0,0.0,1.0,0.80784,3593.6782
1.0,1.0,0.0,1.0,0.80784,3594.486
1.0,1.0,0.0,1.0,0.80916,3595.2952
1.0,1.0,0.0,1.0,0.8085,3596.1038
1.0,1.0,0.0,1.0,0.80718,3596.911
1.0,1.0,0.0,1.0,0.80586,3597.7168
1.0,1.0,0.0,1.0,0.80388,3598.5208
1.0,1.0,0.0,1.0,0.8052,3599.326
1.0,1.0,0.0,1.0,0.8052,3600.131
1.0,1.0,0.0,1.0,2.37996,3602.511
1.0,1.0,0.0,1.0,0.82104,3603.332
1.0,1.0,0.0,1.0,0.79398,3604.126
1.0,1.0,0.0,1.0,0.79662,3604.9226
1.0,1.0,0.0,1.0,0.79728,3605.72
1.0,1.0,0.0,1.0,0.79992,3606.5198
1.0,1.0,0.0,1.0,0.79992,3607.3196
1.0,1.0,0.0,1.0,0.79926,3608.119
1.0,1.0,0.0,1.0,0.80058,3608.9194
1.0,1.0,0.0,1.0,0.80058,3609.72
1.0,1.0,0.0,1.0,0.79992,3610.5198
1.0,1.0,0.0,1.0,0.81048,3611.3303
1.0,1.0,0.0,1.0,0.79134,3612.1216
1.0,1.0,0.0,1.0,0.80124,3612.9229
1.0,1.0,0.0,1.0,0.80124,3613.724
1.0,1.0,0.0,1.0,0.80058,3614.5247
1.0,1.0,0.0,1.0,0.80454,3615.329
1.0,1.0,0.0,1.0,0.8052,3616.1343
1.0,1.0,0.0,1.0,0.80388,3616.9382
1.0,1.0,0.0,1.0,0.80784,3617.746
1.0,1.0,0.0,1.0,0.80784,3618.554
1.0,1.0,0.0,1.0,0.80718,3619.361
1.0,1.0,0.0,1.0,0.80982,3620.171
1.0,1.0,0.0,1.0,0.80916,3620.98
1.0,1.0,0.0,1.0,0.8085,3621.7886
1.0,1.0,0.0,1.0,0.80982,3622.5984
1.0,1.0,0.0,1.0,0.80784,3623.4062
1.0,1.0,0.0,1.0,0.8052,3624.2114
1.0,1.0,0.0,1.0,0.80454,3625.0159
1.0,1.0,0.0,1.0,0.80388,3625.8198
1.0,1.0,0.0,1.0,0.80322,3626.623
1.0,1.0,0.0,1.0,0.8019,3627.425
1.0,1.0,0.0,1.0,0.80058,3628.2256
1.0,1.0,0.0,1.0,0.80058,3629.0261
1.0,1.0,0.0,1.0,0.79992,3629.826
1.0,1.0,0.0,1.0,0.80124,3630.6272
1.0,1.0,0.0,1.0,0.80124,3631.4285
1.0,1.0,0.0,1.0,0.80124,3632.2297
1.0,1.0,0.0,1.0,0.79992,3633.0295
1.0,1.0,0.0,1.0,0.80124,3633.8308
1.0,1.0,0.0,1.0,0.79992,3634.6306
1.0,1.0,0.0,1.0,0.81246,3635.443
1.0,1.0,0.0,1.0,0.78672,3636.2297
1.0,1.0,0.0,1.0,0.80058,3637.0303
1.0,1.0,0.0,1.0,0.80388,3637.8342
1.0,1.0,0.0,1.0,0.8019,3638.6362
1.0,1.0,0.0,1.0,0.80454,3639.4407
1.0,1.0,0.0,1.0,0.8052,3640.2458
1.0,1.0,0.0,1.0,0.80652,3641.0525
1.0,1.0,0.0,1.0,0.8085,3641.861
1.0,1.0,0.0,1.0,0.8085,3642.6697
1.0,1.0,0.0,1.0,0.80982,3643.4795
1.0,1.0,0.0,1.0,0.80916,3644.2886
1.0,1.0,0.0,1.0,0.80916,3645.0977
1.0,1.0,0.0,1.0,0.80784,3645.9055
1.0,1.0,0.0,1.0,0.80652,3646.7122
1.0,1.0,0.0,1.0,0.80784,3647.52
1.0,1.0,0.0,1.0,0.80652,3648.3267
1.0,0.0,0.0,1.0,2.38194,3650.7085
1.0,0.0,0.0,1.0,0.82302,3651.5315
1.0,0.0,0.0,1.0,0.79398,3652.3254
1.0,0.0,0.0,1.0,0.79596,3653.1213
1.0,0.0,0.0,1.0,0.7986,3653.92
1.0,0.0,0.0,1.0,0.79992,3654.7197
1.0,0.0,0.0,1.0,0.79992,3655.5195
1.0,0.0,0.0,1.0,0.79992,3656.3193
1.0,0.0,0.0,1.0,0.79926,3657.1187
1.0,0.0,0.0,1.0,0.80124,3657.92
1.0,0.0,0.0,1.0,0.80058,3658.7205
0.0,1.0,1.0,1.0,0.56034,3659.2808
1.0,1.0,0.0,1.0,0.24882,3659.5295
1.0,1.0,0.0,1.0,0.79134,3660.3208
1.0,1.0,0.0,1.0,0.80058,3661.1213
1.0,1.0,0.0,1.0,0.80058,3661.9219
1.0,1.0,0.0,1.0,0.80058,3662.7224
1.0,1.0,0.0,1.0,0.80388,3663.5264
1.0,1.0,0.0,1.0,0.8052,3664.3315
1.0,1.0,0.0,1.0,0.80388,3665.1355
1.0,1.0,0.0,1.0,0.80586,3665.9414
1.0,1.0,0.0,1.0,0.80784,3666.7493
1.0,1.0,0.0,1.0,0.80718,3667.5564
1.0,1.0,0.0,1.0,0.80784,3668.3643
1.0,1.0,0.0,1.0,0.80916,3669.1733
1.0,1.0,0.0,1.0,0.80916,3669.9824
1.0,1.0,0.0,1.0,0.80982,3670.7922
1.0,1.0,0.0,1.0,0.80916,3671.6013
1.0,1.0,0.0,1.0,0.80718,3672.4084
1.0,1.0,0.0,1.0,0.80718,3673.2156
1.0,1.0,0.0,1.0,0.80718,3674.0227
1.0,1.0,0.0,1.0,0.80586,3674.8286
1.0,1.0,0.0,1.0,0.8052,3675.6338
1.0,1.0,0.0,1.0,0.80454,3676.4382
1.0,1.0,0.0,1.0,0.8019,3677.2402
1.0,1.0,0.0,1.0,0.80322,3678.0435
1.0,1.0,0.0,1.0,0.80454,3678.848
1.0,1.0,0.0,1.0,0.80256,3679.6504
1.0,1.0,0.0,1.0,0.80388,3680.4543
1.0,1.0,0.0,1.0,0.80256,3681.2568
1.0,1.0,0.0,1.0,0.80322,3682.06
1.0,1.0,0.0,1.0,0.80322,3682.8633
1.0,1.0,0.0,1.0,0.81378,3683.677
1.0,1.0,0.0,1.0,0.79002,3684.467
1.0,1.0,0.0,1.0,0.80388,3685.271
1.0,1.0,0.0,1.0,0.80586,3686.077
1.0,1.0,0.0,1.0,0.80586,3686.8828
1.0,1.0,0.0,1.0,0.80784,3687.6907
1.0,1.0,0.0,1.0,0.8085,3688.4993
1.0,1.0,0.0,1.0,0.80982,3689.309
1.0,1.0,0.0,1.0,0.8118,3690.1208
1.0,1.0,0.0,1.0,0.81246,3690.9333
1.0,1.0,0.0,1.0,0.81312,3691.7466
1.0,1.0,0.0,1.0,0.8118,3692.5583
1.0,1.0,0.0,1.0,0.81312,3693.3716
1.0,1.0,0.0,1.0,0.81048,3694.1821
1.0,1.0,0.0,1.0,0.80916,3694.9912
1.0,1.0,0.0,1.0,0.81048,3695.8018
1.0,1.0,0.0,1.0,0.8085,3696.6104
